doc;content
https://genius.com/03-greedo-mr-ot-lyrics;[Intro]   Hey, I really trap in this bitch, ayy, ayy   I ain't just rap in this bitch, I ain't just rap in this shit, no, skrrt   No for real like, I'm trappin', serve, skrrt   DTB on the beat, that's bro      [Chorus]   I'm sellin' pounds of weed, I got a thousand keys, ayy, ayy   I'm sellin' pounds of weed, I got a thousand keys, ayy, ayy   I really trap in this bitch, I really trap in this bitch, ayy, ayy   I don't just rap in this bitch, I don't just rap in this bitch, ayy, ayy   I'm sellin' pounds of weed, I got a thousand keys, ayy, ayy   I'm sellin' pounds of weed, I got a thousand keys, ayy, ayy   I really trap in this bitch, I really trap in this bitch, ayy, ayy   I ain't just rap in this bitch, I ain't just rap in this bitch, ayy, ayy      [Verse 1]   I ain't just rap in this shit, I was just wrappin' a brick, ayy, ayy   I'm really takin' a trip, I'm really takin' your bitch, ayy, ayy   Hurry up, send me the zip, I got a package to ship, ayy, ayy   I'm really sellin' cocaine, you never been on a plane   Trap out your government name, you better stay in your lane, we know you niggas is lame   I am a lion untamed, bitch I'm a wolf, smokin' on cookies   And I'm a crip like I'm Tookie, 'member that time that they took me   Screamin' out long live Lil Money, boy used to cook with no book, I'm in the kitchen      [Chorus]   I'm sellin' pounds of weed, I got a thousand keys, ayy, ayy   I'm sellin' pounds of weed, I got a thousand keys, ayy, ayy   I really trap in this bitch, I really trap in this bitch, ayy, ayy   I don't just rap in this bitch, I don't just rap in this bitch, ayy, ayy   I'm sellin' pounds of weed, I got a thousand keys, ayy, ayy   I'm sellin' pounds of weed, I got a thousand keys, ayy, ayy   I really trap in this bitch, I really trap in this bitch, ayy, ayy   I ain't just rap in this bitch, I ain't just rap in this bitch, ayy, ayy      [Verse 2]   Always bail out the cell, you never been to the pen   I know you ready to tell, get your lil paper and pen   You gon' sit in that room, you gonna tell all your friends   Nigga don't try to pretend   I would just pull up in Benz, I'ma just pull up in Beamer, I'ma just pull up in van   Moved out the hood 'cause I'm rich, no I don't need me no tint, I'ma just pull up with ooh   Ah, gift that go right out that stash   Lift that shit up, let it spit, lift that shit up, let it spit, lift that shit up, let it spit   I got these chickens in here, I got three niggas in here   I got two shooters with me   I'ma really sellin' the keys, I'm really sellin' the trees   Get your money, get your money, get your bread   Fuck around, I'ma aim for your head   Get your money, get your money, get your bread   You fuckin' with me, I'll be aimin' at your head   I'ma shoot up your home like I'm aimin' at your bed   I was aimin' at your bitch, I was aimin' at your kid      [Chorus]   I'm sellin' pounds of weed, I got a thousand keys, ayy, ayy   I'm sellin' pounds of weed, I got a thousand keys, ayy, ayy   I really trap in this bitch, I really trap in this bitch, ayy, ayy   I don't just rap in this bitch, I don't just rap in this bitch, ayy, ayy   I'm sellin' pounds of weed, I got a thousand keys, ayy, ayy   I'm sellin' pounds of weed, I got a thousand keys, ayy, ayy   I really trap in this bitch, I really trap in this bitch, ayy, ayy   I ain't just rap in this bitch, I ain't just rap in this bitch, ayy, ayy      [Outro]   03   I really, I really, I really   03, 03   I really, I really, I really, I really   I really trap in this bitch, I really trap in this bitch, ayy, ayy   03, Mr. OT   I don't just rap in this bitch, I don't just rap in this bitch, ayy, ayy   Mr. OT   I really trap in this bitch, I really trap in this bitch, ayy, ayy   Mr. OT   I don't just rap in this bitch, I don't just rap in this bitch, ayy, ayy   I got your bitch on my dick, I got your bitch on my dick   I really trap in this place, ayy   Got bags, Drummer Gang, you know we got bags   Drummer Gang, you know we got bags   Drummer Gang, you know we got bags   I got drugs uncased, no it's not laced
https://genius.com/03-greedo-my-lil-nigga-lyrics;Lyrics for this song have yet to be released. Please check back once the song has been released.
https://genius.com/03-greedo-neva-make-me-mad-lyrics;[Intro]      Yeah   I seen you on the Gram   Bustin’ your lil’ moves feel me   Got you a red bottom   Got your bankroll, your lil’ foreign   You doin’ your thang   Nigga have a few lil’ dreams about you   You feel me?   You feel me I, I’ll stunt on you I got my own money   I know you flockin’ I’m trappin’   Let’s put it together you feel me?   Nigga doin’ his lil’ music shit   You see what’s going on, aye   Power couple type shit you feel me? Aye      [Chorus]      Baby buy you that new bag got you spoiled like a brat   You know you could never make me mad like that   You know I could blow a check cause I’m getting to the racks   Plug just flew in with a brand new pack   And we gon’ keep gettin’ money   We gon’ keep gettin’ money   Baby we gon’ keep gettin’ money   And we keep spending money   You can keep spending money   Baby you can keep spending money   Baby buy you that new bag got you spoiled like a brat   You know you could never make me mad like that   You know I could blow a check cause I’m getting to the racks   Plug just flew in with a brand new pack   And we gon’ keep gettin’ money   We gon’ keep gettin’ money   Baby we gon’ keep gettin’ money   And we keep spending money   You can keep spending money   Baby you can keep spending money   [Verse 1]      Just had an hour conversation free my fuckin flee   Keep it silent with my people so she fuck with me   She know to pull up sittin’ pretty, it get ugly   She back to likin’ niggas let that lil’ bitch off the leash   Who you? Really think you playin’ with who knew   I beat it when you dating, keep shittin’ on these haters like   Poo poo, Put it on me early till a nigga scream “Oooohh”   [?]   I ain’t tryna use you just get used to you   She told me real niggas is a usual   A baby loc crip but she beautiful   Purple hearted soldier is a purple rose   Ima get it poppin’ and buy her a Rolls Royce   Ima get rich on you, no choice      [Chorus]      Baby buy you that new bag got you spoiled like a brat   You know you could never make me mad like that   You know I could blow a check cause I’m getting to the racks   Plug just flew in with a brand new pack   And we gon’ keep gettin’ money   We gon’ keep gettin’ money   Baby we gon’ keep gettin’ money   And we keep spending money   You can keep spending money   Baby you can keep spending money   Baby buy you that new bag got you spoiled like a brat   You know you could never make me mad like that   You know I could blow a check cause I’m getting to the racks   Plug just flew in with a brand new pack   And we gon’ keep gettin’ money   We gon’ keep gettin’ money   Baby we gon’ keep gettin’ money   And we keep spending money   You can keep spending money   Baby you can keep spending money   [Verse 2]      And I pray that y’all ain’t serious   Cause seriously Ima take your bitch   She way out of your league, let Jason hit   Tryna stay out of the streets we can take a trip   Only relate to a struggle, no relationship   Told her fuck them sex toys you can play with this   I know you took a lot flockin’ come and take this dick   On beezy, thirsty I can make you go greedy   Taste you while you text me you can eat me   Feel me cause I’m hot like Lil Wheezy   Make my own beats like I’m Yeezy   Steppin’ on the work in some Yeezys   Let me give you peace of mind like Ima genius      [Chorus]      Baby buy you that new bag got you spoiled like a brat   You know you could never make me mad like that   You know I could blow a check cause I’m getting to the racks   Plug just flew in with a brand new pack   And we gon’ keep gettin’ money   We gon’ keep gettin’ money   Baby we gon’ keep gettin’ money   And we keep spending money   You can keep spending money   Baby you can keep spending money   Baby buy you that new bag got you spoiled like a brat   You know you could never make me mad like that   You know I could blow a check cause I’m getting to the racks   Plug just flew in with a brand new pack   And we gon’ keep gettin’ money   We gon’ keep gettin’ money   Baby we gon’ keep gettin’ money   And we keep spending money   You can keep spending money   Baby you can keep spending money      [Outro]      Baby buy you that new bag   Got you spoiled like a brat   You know you could make me mad   No not like that   You know I could blow a check   Cause I’m gettin’ to the racks   Plug just flew in yeah yeah   I love your girl   Ima fuck your girl yeah   I love your girl   Bet a nigga finna fuck your girl   Hey I love your girl   Ima fuck your girl   Ima fuck your girl   Ima fuck your girl   Yeah oh yeah   Aye aye   Its only one   Its only one   03 03   Its only one 03   I seen you with your lil’ bitch mayne   Yo bitch can’t do what a nigga gon’ do baby   Hey, come fuck with a real player   You don’t need him baby   You know I ain’t gon’ disrespect you   We could have a one oh threesome baby   Hahaha yeah yeah yeah yeah yeah yeah yeah   Aye yeah yeah ohhh ohhh three yeah yeah yeah
https://genius.com/03-greedo-never-bend-lyrics;[Intro]   Yeah   You lil bitch ass niggas steady speaking up on the low   If these project walls could talk   They'll be just like 03, you dig?   03      [Chorus]   If these walls could spit bars, all of they songs be this hard   In this game play your cards right or get left to starve   My mama made me a star, I just had it too hard   Bitch I came from the tar but I got high again   I'm thanking God, could have died in the pen   You haven't been 'gainst the odds like I been   You haven't been where I been, I never fold, never bend      [Verse 1]   I remember robbin' Paisas every other Friday   I remember money house, I'm selling out of molly   I remember in Atlanta talking pounds at Follies   I remember laying down bullets in my body   If you know you finna fold then get the fuck from by me   If you ain't finna hold it down then you can't be my crimey   Greedy get the guap and play the game but keep it grimey   I've been shot by who I love and told on by my family   I've been double crossed and bird fed   One time they sucker punched a nigga   Yeah they knocked me out like Ronda Rousey   Blindside you with this bullet if you come around me   Seen you at this party, was gon' hit you, you was fucking outie      [Chorus]   If these walls could spit bars, all of they songs be this hard   In this game play your cards right or get left to starve   My mama made me a star, I just had it too hard   Bitch I came from the tar but I got high again   I'm thanking God, could have died in the pen   You haven't been 'gainst the odds like I been   You haven't been where I been, I never fold, never bend      [Verse 2]   Sim-simmer, who got the keys to the Beamer?   Who put that lean in two liters?   Dreadlocks like Beanie Man, I'ma red beam you   Hit your white whip up, you know I'm gon' cream you   Act in Lime-A-Rito's, it's no Lime-A-Rita   Really sell killos and plugged in with migos   My dog Dark Jack, he stretch just like a regal   We get thumbs up when we ride past your people      [Chorus]   If these walls could spit bars, all of they songs be this hard   In this game play your cards right or get left to starve   My mama made me a star, I just had it too hard   Bitch I came from the tar but I got high again   I'm thanking God, could have died in the pen   You haven't been 'gainst the odds like I been   You haven't been where I been, I never fold, never bend   If these walls could spit bars, all of they songs be this hard   In this game play your cards right or get left to starve   My mama made me a star, I just had it too hard   Bitch I came from the tar but I got high again   I'm thanking God, could have died in the pen   You haven't been 'gainst the odds like I been   You haven't been where I been, I never fold, never bend      [Outro]   And we do it for Lil Money, yeah   Long live Lil Money, oh   Money changes everything   I could never give a bitch a wedding ring, ooh, yeah   Rest in peace to all my niggas   GIP to all my killers, woo
https://genius.com/03-greedo-never-bend-remix-lyrics;[Intro: 03 Greedo]   Yeah   You lil' bitch ass niggas steady speaking up on the low   If these project walls could talk   They'd be just like 03, you dig?   03      [Chorus: 03 Greedo]   If these walls could spit bars, all of they songs be this hard   In this game play your cards right or get left to starve   My mama made me a star, I just had it too hard   Bitch, I came from the tar but I got high again   I'm thanking God, could have died in the pen'   You haven't been 'gainst the odds like I been   You haven't been where I been, I never fold, never bend      [Verse 1: Lil Uzi Vert]   I couldn't stop the Xan' before I had money   But I been dressin' like this way before they fuckin' loved me   Feel it in my stomach, molly might just make me vomit   Takin' acid with the shrooms, I'm tryna see my conscience   Too much hype in my life   You not with the gang so I'm not tryna hear no tides   I'm not tryna hear no sides   I can't believe you out here in these streets livin' lies   You really think that you tough   Callin' his bluff but we really be loadin' them nines   They DM'ed me at 8:05   Put it on me, had that boy gone like 8:59 (On me)   You can feel it in your spine   Everybody pointin' at you 'cause you are not right   We gonna take ten of yours if you ever try take one of mines   Wasn't for me, then you would've been died   If them walls could spit bars, all of they songs be this hard   They said crack kills but my boys sellin' hard   They say last bitch test the work went to Mars   She suck my dick for ten bucks with no arms   That was back when times was hard   That was back before I had these millions that I earned   Wet up your block with a leg and an arm   With that burner, we aim at your head and start perms   Keep that shit one hundred, boy, you keep it twenty   We just caught an opp, we thought that shit was funny   Funny part about it, we knew we was gon' catch him one day   And on the ground, he all up shakin', holdin' on his stomach   Man, fuck all them looks   I had to go get that bread so I could put money on them books   That boy look shook every time that he look   But I ain't gotta touch him 'cause karma's a douche   My dreads done got long, this shit just was a bush   I got a boy from the block that's a cook   He whipped up some salmon, taste better than it look   He cookin' dogfood, the type that make you woof   You try to take this shit, I'll get you tooked   These niggas snitchin', they tryna write a book   Ninety thousand dollars, that's just for one of my hooks   Please do not compare me to none of these crooks      [Chorus: 03 Greedo]   If these walls could spit bars, all of they songs be this hard   In this game play your cards right or get left to starve   My mama made me a star, I just had it too hard   Bitch, I came from the tar but I got high again   I'm thanking God, could have died in the pen   You haven't been 'gainst the odds like I been   You haven't been where I been, I never fold, never bend      [Verse 2: 03 Greedo]   Niggas act like I ain't make the beat to this and "Crimey"   "Like A Nigga," "Sweet Lady," "Picc A Side," and "Slidin'"   "Murder Music," "Makin' Plays," "Shittin' Lately," "Molly"   Legend over night, bitch, I got songs with everybody   You need help from anybody, you still ain't caught a body   Niggas said they made me pop but scared to come and get it poppin'   My whole life a livin' hell, bitch, just come and homicide me   All this time I got of missin' friends to fuckin' traumatize me   I don't need no man opinion, not to qualify me   You be spendin' money on your wrist from what the law providin'   Nowadays snitches hangin' out like, "Nigga, why we hidin'?"   Floatin' 'cross these motherfuckin' hits, just had an out of body   God Level, nigga, I bailed out in '16   Greedy rep 03, Uzi rep 16   Platinum albums from a cell, ain't no walkie-talkie   Pushin' button, playin' possum   Hold on, hold up, cops is watchin'      [Chorus: 03 Greedo]   If these walls could spit bars, all of they songs be this hard   In this game play your cards right or get left to starve   My mama made me a star, I just had it too hard   Bitch, I came from the tar but I got high again   I'm thanking God, could have died in the pen   You haven't been 'gainst the odds like I been   You haven't been where I been, I never fold, never bend   If these walls could spit bars, all of they songs be this hard   In this game play your cards right or get left to starve   My mama made me a star, I just had it too hard   Bitch, I came from the tar but I got high again   I'm thanking God, could have died in the pen   You haven't been 'gainst the odds like I been   You haven't been where I been, I never fold, never bend      [Outro: 03 Greedo]   And we do it for Lil Money   Yeah, long live Lil Money   Oh, money changes everything   I can never give a bitch a wedding ring   Ooh, yeah   Rest in peace to all my niggas   GIP to all my killers, woo
https://genius.com/03-greedo-never-heard-lyrics;[Intro]   Yeah, yeah, yeah yeah, whoa   Whoa, 03, ayy, ayy, whoa, whoa whoa, yeah   Yeah, yeah   I never heard of these niggas, no   This nigga talkin' 'bout he got a body, what body?   They talkin' all that, all that jazz, you dig   Ayy, they talkin' all that jazz   What happened back in the past?   Ron-Ron do that shit      [Chorus]   I never heard of these niggas, you never murdered a nigga, no, no   I never heard of these niggas, you never murdered a nigga, whoa, whoa   Shooters on shooters on shooters, this a chopper, no Ruger, ayy, ayy   Shooters on shooters on shooters, this a chopper, no Ruger, whoa, whoa   I never heard of these niggas, you never murdered a nigga, no, no   I never heard of these niggas, you never murdered a nigga, whoa, whoa   Shooters on shooters on shooters, this a chopper, no Ruger, ayy, ayy   Shooters on shooters on shooters, this a chopper, no Ruger, wait, wait, ooh      [Verse]   Handle a nigga like a mop, bedroom full of chops, whoa, whoa   Don't fuck with the opps, whole hood full of cops, no go   I be focused on the wealth, I be rollin' by myself, solo   Trees like a Keebler elf, cookies coolin' on the shelf, free smoke   He took a hit, fucked around and got smoked   How could you test me, you know I'm off coke   Drug drippin' down the bitch throat, red head, Lil Boat   QC in the float, quarter chicken was the quote, hit the weed 'til it's a roach   Niggas used to fly coach, had to switch up the approach   Told the bitch I'm domineer, ho you fuckin' with a player, hit me and the whole crew   Drummer Gang like a snare, bullets flyin' in the air, fresh prince, Bel-Air   That was over niggas' heads, shoot a nigga from the bed, baby roll me like some Pez   Should've left the bitch instead, now it's nothin' to get dead, kill him then I get some head   From another nigga bitch, oops I did that shit again   Blame it on the Brit Spears, why these niggas steady playin', call a nigga every spears   Face a nigga fears, wet him like some tears, all these niggas weird   Fuck these niggas hatin', all these bitches sayin'   It's a nigga year, it's a nigga year, yeah      [Chorus]   I never heard of these niggas, you never murdered a nigga, no, no   I never heard of these niggas, you never murdered a nigga, whoa, whoa   Shooters on shooters on shooters, this a chopper, no Ruger, ayy, ayy   Shooters on shooters on shooters, this a chopper, no Ruger, whoa, whoa   I never heard of these niggas, you never murdered a nigga, no, no   I never heard of these niggas, you never murdered a nigga, whoa, whoa   Shooters on shooters on shooters, this a chopper, no Ruger, ayy, ayy   Shooters on shooters on shooters, this a chopper, no Ruger, wait, wait, ooh
https://genius.com/03-greedo-no-disrespect-lyrics;[Intro: 03 Greedo]   Drummer Gang, East Atlanta   East Atlanta, Drummer Gang, whoa      [Chorus: 03 Greedo]   Drummer Gang got the bass like Young L   East Atlanta flip weight like dumbbells   Did the W, bitch that's two L's   Wanna shine with me, bitch I ain't Juel   Ayy, I don't mean no disrespect, ooh, ooh   Drippin' like the Dipset, ayy, ayy, ooh   I don't mean no disrespect, ayy   All my niggas drippin' like the Dipset, ooh      [Verse 1: 03 Greedo]   Get the bag, I just get the bag   Get the bag baby, Drummer get the bag, ooh   Get the money, we ain't lookin' up the tag   I don't do the lowrider, car jackin'   Goddamn, I'm pullin' up saggin'   I ain't talkin' 'bout my pants, it's the wagon   Goddamn, I'ma pull up in the foreign   Sippin' lean, now a nigga started snoring   Like the three little bears, I need porridge   Hibernate with a pair of some foregins   Yeah that bitch pussy good but she poison   BBD, go BD, paid in full bitch, ayy   Think I'm Rico, think I'm Ace too   Think I'm Money Mitch, bitch I think I'm Money Mitch   Young L shit, 03 gettin' rich   ManMan, he a motherfuckin' savage      [Chorus: 03 Greedo]   Drummer Gang got the bass like Young L   East Atlanta flip weight like dumbbells   Did the W, bitch that's two L's   Wanna shine with me, bitch I ain't Juel   Ayy, I don't mean no disrespect, ooh, ooh   Drippin' like the Dipset, ayy, ayy, ooh   I don't mean no disrespect, ayy   All my niggas drippin' like the Dipset, ooh      [Verse 2: ManMan Savage]   Try to take from me and Greedo, catch a 2L   I just went and draped my bitch down up in Chanel   Fucked that nigga's bitch but keep that on the DL   This a new whip off the lot, this ain't no resale   We got J's in the trap just like Ezell   Caught you slippin', I can tell you a shell   Just like Screech, you was saved by the bell   All this drip bitch, yeah I got sauce for sale      [Chorus: 03 Greedo]   Drummer Gang got the bass like Young L   East Atlanta flip weight like dumbbells   Did the W, bitch that's two L's   Wanna shine with me, bitch I ain't Juel   Ayy, I don't mean no disrespect, ooh, ooh   Drippin' like the Dipset, ayy, ayy, ooh   I don't mean no disrespect, ayy   All my niggas drippin' like the Dipset, ooh
https://genius.com/03-greedo-no-good-freestyle-lyrics;[Chorus]   They used to say I'm no good, they used to say I'm no good   But then I got better, they used to say I'm no good   Then I got, then I got, then I got, then I got better   They used to say I'm no good, they used to say I'm no good   Then I got better than them, they used to say I'm no good      [Verse 1]   Then I took over my hood in an instance   Trapping and pimping, I go the distance   All of these bitches gon' listen   My nigga Foolie, he twisting   I just got [?], need the biscuit   Guns and the bread, guns and the bread, gotta run from the feds   Guns and the butter, this ain't baby [?], baby I'm thuggin'   Whole lotta jodye, came in this bitch and I ain't with the homies   I came by myself, fresh off the shelf, got them cookies like a Keebler Elf   Baby, I'm making that bail, making them sales   Cocaína, that's what I used to smell   Now I'm gon' sell, I ain't finna tell      [Chorus]   They used to say I'm no good but then I got better   They used to say I'm no good, then I got better   They used to say I'm no good, they used to say I'm no good   Say I'm no good, then I got better than them, then I got better than them      [Verse 2]   Put on for my hood, my bitch look like Meagan Good   I know you seen her, this ain't no reverb   I'm free, yeah, baby's a freak   Shout out to Will, he pay the bills, he kept it real   Yeah, they find me the mills and you know, we stay real   They said I'm no good, bitch, I got better than them   Bitch, I got better than him, there ain't no one better than him   Freestyle on live, you know, we still going live   And I hit yo' wife, hope her mouth is wide   She can swallow a Sprite, she can swallow a Sprite   They used to say I'm no good but, I'm better than you   15, and I got nothing in life [?]   1200 with me, and I just watched [?]   I'm selling speed
https://genius.com/03-greedo-no-tellin-lyrics;Lyrics for this song have yet to be released. Please check back once the song has been released.
https://genius.com/03-greedo-on-the-edge-outro-lyrics;Lyrics for this song have yet to be released. Please check back once the song has been released.
https://genius.com/03-greedo-onna-way-to-the-paper-lyrics;[Intro: 03 Greedo]   I'm on my way   I'm on my way      [Chorus: 03 Greedo]   Please stop buggin' me baby   I be on the way to the paper   I got that blower on my hip like a pager   I'm on my tip, I might flip like a skater   Fuck around and sell a brick to your neighbor   I made my bitch serve shit like a waiter   I run my motherfuckin' city like the mayor   Hitstick with the grip, keep it player      [Verse 1: 03 Greedo]   Call me Greedy 'cause I came in with the flavor   Whip it, whip it like a slave, I'm a baker   House nigga in the kitchen with the white folks   I got high and start to think this was Jamaica   Smoke a nigga, send him off to meet his maker   Whole team wearin' purple like the Lakers   Lonzo the way I ball, step your game up   Gonzo, long nose make you wake up, chopper for the shake up   I was in the Bay, smokin' K with the gangsters   Crack in the streets, we from where the earthquakes was   Tell these pussy rappers stop playin', I'ma pull up   If they keep on buggin', nigga we don't have to play tough   We don't even play fair either, you can get sprayed up   I am not a sniper, but I'm quick to hold that K up   I got all this fuckin' dribble like a fuckin' lay-up   I'ma get the key and get some pussy then we lay up      [Chorus: 03 Greedo]   Please stop buggin' me baby   I'm on my way to the paper   Got that blower on my hip like a pager   I'm on my tip, I might flip like a skater   Fuck around and sell a brick to your neighbor   I made my bitch serve shit like a waiter   I run my motherfuckin' city like the mayor   Hitstick with the grip, keep it player      [Verse 2: Yhung T.O.]   Please stop buggin' me baby   I'm off these drugs, my mind crazy   All this shit I been through is what made me   This Glock on my hip just for safety   I can't let these niggas faze me   I will not stop 'til I'm Jay-Z   Oh, and my wifey Beyoncé   We send your bitch on a blind date   I was in LA totin' straps with the gangsters   Ferragamo cuffs, used to be on the ankle   Free all of my niggas out the cell, give 'em anger   Smokin' all this dope 'til my chest feelin' strangled   I can't rewind with you   Wish I wouldn't've waste time with you   I got my love from my moms   But I got my pain from you   All the shit that you do      [Chorus: 03 Greedo]   Please stop buggin' me baby   I'm on my way to the paper   Got that blower on my hip like a pager   I'm on my tip, I might flip like a skater   Fuck around and sell a brick to your neighbor   I made my bitch serve shit like a waiter   I run my motherfuckin' city like the mayor   Hitstick with the grip, keep it player
https://genius.com/03-greedo-other-shit-lyrics;Lyrics for this song have yet to be released. Please check back once the song has been released.
https://genius.com/03-greedo-paranoid-lyrics;[Intro]   We could kill it, yeah   We could, we could, we could      [Chorus]   We could kill the radio but we make killer music   We make drug dealer songs but we gon' still abuse it   Ain't that what keep these niggas paranoid?   I like to keep these niggas paranoid   We could kill the radio but we make killer music   We make drug dealer songs but we gon' still abuse it   Ain't that what keep these niggas paranoid?   I like to keep these niggas paranoid      [Verse 1]   I could be on Billboard, we'll get to that   Gotta do it for the streets, so I remember that   I'ma let 'em see me struggle, let 'em see me hustle   I be in the field tryna ball and you ain't in my huddle   I'ma put on pieces, meet your pieces, leave your peoples puzzles   I went from that Polo puff to Moncler, you see me bubble   Greedy tryna eat Ruffles, all over the seat, rushin'   Tryna leave the scene, I'm Mr. Clean in the kitchen   Wipe me down off the muscle   Paint the perfect picture, we be totin' and we don't tussle   Drop single after single, tryna get up there to platinum   Double times, hustle grind, drugs and lines   Chopper jump like Busta Rhymes with suppressors, uh      [Chorus]   We could kill the radio but we make killer music   We make drug dealer songs but we gon' still abuse it   Ain't that what keep these niggas paranoid?   I like to keep these niggas paranoid   We could kill the radio but we make killer music   We make drug dealer songs but we gon' still abuse it   Ain't that what keep these niggas paranoid?   I like to keep these niggas paranoid      [Verse 2]   Lil bitch, I'ma let you trip, right here front your peoples   If you really was a threat I'd have my peoples come and meet you   Got guns when we greet you, done drums when we beat you   I be creepin', I'm a creature, fold you up, gon' do a feature   Like it's nothin', buck buck, blowers buckin'   Got the rock, smashing pumpkins, got the blow if you be bumpin'   Got the glass but I don't touch it like I'm fresh out of the car wash   Like bitch don't push my buttons, like the window, blow the AC   Gotta get gone, time for her replacement   Young nigga started from the motherfucking basements   Stacks off a pack, bring it back, re-up and I put up   Then I go and blow the rest at Saks, I got stacks off a pack      [Chorus]   We could kill the radio but we make killer music   We make drug dealer songs but we gon' still abuse it   Ain't that what keep these niggas paranoid?   I like to keep these niggas paranoid   We could kill the radio but we make killer music   We make drug dealer songs but we gon' still abuse it   Ain't that what keep these niggas paranoid?   I like to keep these niggas paranoid
https://genius.com/03-greedo-paranoid-pt-03-lyrics;[Intro: 03 Greedo]   I might load it up   We didn't bring them hoes with us   All my niggas totin' guns      [Chorus: 03 Greedo]   It's hard to deal with paranoia   I think I need another lawyer   I need a bitch who gon' be loyal   Smoke creepin' out the barrel of the blower   It's hard to deal with paranoia   I think I need another lawyer   I need a bitch who gon' be loyal   Smoke creepin' out the barrel of the blower      [Verse 1: 03 Greedo]   It's hard to deal with paranoia, ayy   All my niggas they too loyal, ayy   All my bitches they too spoiled, oh   In the kitchen, them hoes gon' boil, yeah   Really speakin' to the migos, ayy ayy ayy ayy   Really bangin' for them kilos, ayy ayy ayy ayy   And I never been a hero, ayy ayy ayy ayy   Now a nigga like a hero, ayy ayy ayy ayy   Blacked out, creepin' like a villian, ooh ooh ooh ooh   In the kitchen with the skillet, ayy ayy ayy ayy   All my bitches in they feelings, ayy ayy ayy ayy   At the top like the ceiling, ayy ayy ayy ayy   I ain't never played any game game game games   All my niggas really gang gang gang gang bang   All these niggas ain't gang gang gang gang gang   Which gang gang gang gang gang?   Bitch a nigga bangin' grape grape grape grape grape   Built the planet out of apes apes apes and the scrape   And a nigga really ayy ayy ayy, ayy ayy ayy   And I tried to treat the game like a motherfuckin' play   Call me Greedy, now I'm, ooh, no I'm straight   I, signed a deal and I got paid, I   Ooh-ooh-ooh      [Chorus: 03 Greedo]   It's hard to deal with paranoia   I think I need another lawyer   I need a bitch who gon' be loyal   Ha-ha-ha-ha-ha-ha-ha   It's hard to deal with paranoia   I think I need another lawyer   I need a bitch who gon' be loyal   Smoke creepin' out the barrel of the blower      [Verse 2: Bambino &amp  03 Greedo]   Leave a nigga stinking, and I came in with the Stinc Team   Drummer Gang in this thang, make it bang   Ain't nothing out your range, 03   Niggas try to hate me like a bandit   These bitches tryna act like bitches, good Hannah Montana   But I know she got like Miley Cyrus   Goddamn homie, how you change like a light get   He was all in, scared of them life sentences   I am not afraid, I'm not a media witness   Wasn't tryna send you home, but with a lighter sentence   Shawty wanna ride, I think she need a ticket   Ticket on my head from the opposition   Stinc sack with a lil card 'cause that sack went missing   Still in the field, still in the field tripping   HamdouliLlah, nigga my shoes is Christians   She's on a date, she's out on business   Remember when it felt like I ain't have a pot to piss in   Now I can't stop the chopper from kicking   Give a young nigga an early dismissal   Lil bitch is a weak link   Came up short, now that bitch can't reach me   The bitch that make it look easy   Know the feds watching but I hope they don't see me   White girl, real chopper, she know men, she like Phoebe   Tried to put that trick on repeat   Brag about that bitch, bet that bitch evil   Tell a bitch do not try, tell her go home, tell her get by   And if I get caught money pass prepaid man, ah   Ah, ah, greedy, ayy, go, oh, too greedy, oh
https://genius.com/03-greedo-paranoid-pt-2-lyrics;[Chorus]   Paranoid, hearin' voices   Seein' things, makin' choices   You need a nigga with some felonies   And baby if they ask you I'm just sellin' weed   Hearin' voices   Seein' things, makin' choices   You need a nigga with some felonies   And baby if they ask you I'm just sellin' weed      [Verse 1]   When I'm OT and I'm breaking down boulders   I gotta look over my shoulder   I put the juice in my soda   To stay calm when I'm touching that yola   Me and J feel like G-Boy and Yola   Can't believe that our dog's life is over   Mercy me, worry me   Put them snakes around my collar when they bury me   'Cause it kept it G, they still hated me   Who enemigos wanna be in that two plane and see   Just got a room but in the lobby was emergency   Bullets in me but they wasn't tryna murder me   And that's the part that worry me   'Cause I can't let these niggas bury me      [Chorus]   Paranoid, hearin' voices   Seein' things, makin' choices   You need a nigga with some felonies   And baby if they ask you I'm just sellin' weed   Hearin' voices   Seein' things, makin' choices   You need a nigga with some felonies   And baby if they ask you I'm just sellin' weed      [Verse 2]   I feel like every other second I have something at my window   I feel like a serpent ridin' with me in the Benzo   Mind playin' tricks on me, I feel like the Getto Boyz   Coca like I'm Scarface, throwin' D like Rich Boy   Come and get your bitch boy, I admit I get 'nnoyed   When she spend the night and I get in it like a hemmroid   I know it hurt, I hit that ass, I'm talkin' shit boy   Me and Scars 'em, Lil Money, Ray, and Big Boy   Who else would think   I'm asking God to wake me up from this nightmare and dream   I swear my life so bittersweet, it feel like both things   I got one foot in industry and one foot in the streets   I got some people bangin' grape but way in Tennessee   New York, Atlanta, Texas, Carolina   Call and see, private callers callin' me   I took a flight later that night and end up in the D   Was way in Phoenix when they tried to get a hold of me      [Chorus]   Paranoid, hearin' voices   Seein' things, makin' choices   You need a nigga with some felonies   And baby if they ask you I'm just sellin' weed   Hearin' voices   Seein' things, makin' choices   You need a nigga with some felonies   And baby if they ask you I'm just sellin' weed      [Outro]   Sellin' weed, yeah yeah   Got keys, yeah yeah   Yeah yeah, and lean, and lean
